image_name,Class,glaucoma,normal
r1_Im069.png,glaucoma,1.00000,0.00000
r1_Im103.png,glaucoma,0.99634,0.00366
r1_Im113.png,glaucoma,0.99998,0.00002
r1_Im117.png,glaucoma,0.79540,0.20460
r1_Im118.png,glaucoma,0.82934,0.17066
r1_Im120.png,glaucoma,0.92449,0.07551
r1_Im121.png,glaucoma,0.99971,0.00029
r1_Im122.png,glaucoma,1.00000,0.00000
r1_Im135.png,glaucoma,0.95155,0.04845
r1_Im144.png,glaucoma,0.99880,0.00120
r1_Im158.png,glaucoma,0.92375,0.07625
r1_Im167.png,glaucoma,0.93509,0.06491
r2_Im257.png,glaucoma,1.00000,0.00000
r2_Im258.png,glaucoma,0.99943,0.00057
r2_Im260.png,glaucoma,0.98926,0.01074
r2_Im263.png,glaucoma,1.00000,0.00000
r2_Im264.png,glaucoma,1.00000,0.00000
r2_Im266.png,glaucoma,0.99246,0.00754
r2_Im267.png,glaucoma,0.90939,0.09061
r2_Im268.png,glaucoma,0.98421,0.01579
r2_Im269.png,glaucoma,1.00000,0.00000
r2_Im270.png,glaucoma,1.00000,0.00000
r2_Im273.png,glaucoma,0.99996,0.00004
r2_Im275.png,glaucoma,0.82799,0.17201
r2_Im277.png,glaucoma,0.99768,0.00232
r2_Im281.png,glaucoma,1.00000,0.00000
r2_Im287.png,glaucoma,0.99814,0.00186
r2_Im288.png,glaucoma,1.00000,0.00000
r2_Im289.png,glaucoma,1.00000,0.00000
r2_Im290.png,glaucoma,0.99892,0.00108
r2_Im291.png,glaucoma,1.00000,0.00000
r2_Im292.png,glaucoma,0.97632,0.02368
r2_Im293.png,glaucoma,0.94871,0.05129
r2_Im294.png,glaucoma,0.94984,0.05016
r2_Im301.png,glaucoma,0.99998,0.00002
r2_Im302.png,glaucoma,0.99997,0.00003
r2_Im303.png,glaucoma,0.99922,0.00078
r2_Im305.png,glaucoma,0.99915,0.00085
r2_Im314.png,glaucoma,0.99218,0.00782
r2_Im315.png,glaucoma,0.99709,0.00291
r2_Im317.png,glaucoma,0.99897,0.00103
r2_Im318.png,glaucoma,0.22902,0.77098
r2_Im319.png,glaucoma,1.00000,0.00000
r2_Im320.png,glaucoma,0.72393,0.27607
r2_Im321.png,glaucoma,0.99999,0.00001
r2_Im324.png,glaucoma,0.99970,0.00030
r2_Im329.png,glaucoma,0.99539,0.00461
r2_Im330.png,glaucoma,1.00000,0.00000
r2_Im331.png,glaucoma,0.98658,0.01342
r2_Im332.png,glaucoma,0.99184,0.00816
r2_Im333.png,glaucoma,1.00000,0.00000
r2_Im334.png,glaucoma,0.99803,0.00197
r2_Im338.png,glaucoma,0.01890,0.98110
r2_Im339.png,glaucoma,1.00000,0.00000
r2_Im343.png,glaucoma,0.99952,0.00048
r2_Im344.png,glaucoma,1.00000,0.00000
