image_name,Class,glaucoma,normal
r1_Im069.png,glaucoma,0.00000,1.00000
r1_Im103.png,glaucoma,0.00000,1.00000
r1_Im113.png,glaucoma,0.00000,1.00000
r1_Im117.png,glaucoma,0.04333,0.95667
r1_Im118.png,glaucoma,0.13610,0.86390
r1_Im120.png,glaucoma,0.10320,0.89680
r1_Im121.png,glaucoma,0.00220,0.99780
r1_Im122.png,glaucoma,0.00542,0.99458
r1_Im135.png,glaucoma,0.00004,0.99996
r1_Im144.png,glaucoma,0.02929,0.97071
r1_Im158.png,glaucoma,0.50276,0.49724
r1_Im167.png,glaucoma,0.22762,0.77238
r2_Im257.png,glaucoma,0.00000,1.00000
r2_Im258.png,glaucoma,0.00001,0.99999
r2_Im260.png,glaucoma,0.03336,0.96664
r2_Im263.png,glaucoma,0.00001,0.99999
r2_Im264.png,glaucoma,0.00002,0.99998
r2_Im266.png,glaucoma,0.96801,0.03199
r2_Im267.png,glaucoma,0.00002,0.99998
r2_Im268.png,glaucoma,0.00001,0.99999
r2_Im269.png,glaucoma,0.00000,1.00000
r2_Im270.png,glaucoma,0.00000,1.00000
r2_Im273.png,glaucoma,0.08581,0.91419
r2_Im275.png,glaucoma,0.85867,0.14133
r2_Im277.png,glaucoma,1.00000,0.00000
r2_Im281.png,glaucoma,0.00008,0.99992
r2_Im287.png,glaucoma,0.00007,0.99993
r2_Im288.png,glaucoma,0.00001,0.99999
r2_Im289.png,glaucoma,0.00000,1.00000
r2_Im290.png,glaucoma,0.11698,0.88302
r2_Im291.png,glaucoma,0.00035,0.99965
r2_Im292.png,glaucoma,0.07997,0.92003
r2_Im293.png,glaucoma,0.00132,0.99868
r2_Im294.png,glaucoma,0.01786,0.98214
r2_Im301.png,glaucoma,0.79533,0.20467
r2_Im302.png,glaucoma,0.99151,0.00849
r2_Im303.png,glaucoma,0.00000,1.00000
r2_Im305.png,glaucoma,0.00000,1.00000
r2_Im314.png,glaucoma,0.00045,0.99955
r2_Im315.png,glaucoma,0.98749,0.01251
r2_Im317.png,glaucoma,0.02900,0.97100
r2_Im318.png,glaucoma,0.99999,0.00001
r2_Im319.png,glaucoma,0.00000,1.00000
r2_Im320.png,glaucoma,0.00095,0.99905
r2_Im321.png,glaucoma,0.00003,0.99997
r2_Im324.png,glaucoma,0.00026,0.99974
r2_Im329.png,glaucoma,0.63647,0.36353
