image_name,Class,glaucoma,normal
r1_Im069.png,glaucoma,0.99876,0.00124
r1_Im103.png,glaucoma,0.99972,0.00028
r1_Im113.png,glaucoma,0.79679,0.20321
r1_Im117.png,glaucoma,0.64873,0.35127
r1_Im118.png,glaucoma,0.87169,0.12831
r1_Im120.png,glaucoma,0.99961,0.00039
r1_Im121.png,glaucoma,1.00000,0.00000
r1_Im122.png,glaucoma,0.99501,0.00499
r1_Im135.png,glaucoma,0.29336,0.70664
r1_Im144.png,glaucoma,0.94276,0.05724
r1_Im158.png,glaucoma,0.06055,0.93945
r1_Im167.png,glaucoma,0.97530,0.02470
r2_Im257.png,glaucoma,0.99992,0.00008
r2_Im258.png,glaucoma,0.99977,0.00023
r2_Im260.png,glaucoma,0.99919,0.00081
r2_Im263.png,glaucoma,0.99467,0.00533
r2_Im264.png,glaucoma,0.99635,0.00365
r2_Im266.png,glaucoma,0.98612,0.01388
r2_Im267.png,glaucoma,0.94800,0.05200
r2_Im268.png,glaucoma,0.94467,0.05533
r2_Im269.png,glaucoma,0.98705,0.01295
r2_Im270.png,glaucoma,0.99999,0.00001
r2_Im273.png,glaucoma,0.99607,0.00393
r2_Im275.png,glaucoma,0.99647,0.00353
r2_Im277.png,glaucoma,0.98788,0.01212
r2_Im281.png,glaucoma,0.83283,0.16717
r2_Im287.png,glaucoma,0.99909,0.00091
r2_Im288.png,glaucoma,0.98990,0.01010
r2_Im289.png,glaucoma,1.00000,0.00000
r2_Im290.png,glaucoma,1.00000,0.00000
r2_Im291.png,glaucoma,0.99993,0.00007
r2_Im292.png,glaucoma,0.99995,0.00005
r2_Im293.png,glaucoma,0.89134,0.10866
r2_Im294.png,glaucoma,0.98770,0.01230
r2_Im301.png,glaucoma,0.99996,0.00004
r2_Im302.png,glaucoma,0.94364,0.05636
r2_Im303.png,glaucoma,0.99051,0.00949
r2_Im305.png,glaucoma,0.99897,0.00103
r2_Im314.png,glaucoma,0.99504,0.00496
r2_Im315.png,glaucoma,0.86244,0.13756
r2_Im317.png,glaucoma,0.98436,0.01564
r2_Im318.png,glaucoma,0.22327,0.77673
r2_Im319.png,glaucoma,1.00000,0.00000
r2_Im320.png,glaucoma,0.75731,0.24269
r2_Im321.png,glaucoma,0.98547,0.01453
r2_Im324.png,glaucoma,0.97495,0.02505
r2_Im329.png,glaucoma,0.99697,0.00303
r2_Im330.png,glaucoma,0.99984,0.00016
r2_Im331.png,glaucoma,0.74473,0.25527
r2_Im332.png,glaucoma,0.57380,0.42620
r2_Im333.png,glaucoma,1.00000,0.00000
r2_Im334.png,glaucoma,0.63371,0.36629
r2_Im338.png,glaucoma,0.08805,0.91195
r2_Im339.png,glaucoma,0.99903,0.00097
r2_Im343.png,glaucoma,0.99819,0.00181
r2_Im344.png,glaucoma,1.00000,0.00000
r2_Im347.png,glaucoma,0.99384,0.00616
r2_Im348.png,glaucoma,0.94937,0.05063
r2_Im351.png,glaucoma,0.99916,0.00084
r2_Im352.png,glaucoma,0.99790,0.00210
r2_Im354.png,glaucoma,0.99367,0.00633
r2_Im355.png,glaucoma,0.99991,0.00009
r2_Im356.png,glaucoma,0.99999,0.00001
r2_Im357.png,glaucoma,0.99231,0.00769
r2_Im358.png,glaucoma,0.99202,0.00798
r2_Im362.png,glaucoma,1.00000,0.00000
r2_Im365.png,glaucoma,0.96916,0.03084
r2_Im366.png,glaucoma,0.95627,0.04373
r2_Im369.png,glaucoma,0.93270,0.06730
r2_Im373.png,glaucoma,0.96195,0.03805
r2_Im376.png,glaucoma,0.99983,0.00017
r2_Im377.png,glaucoma,0.99894,0.00106
r2_Im383.png,glaucoma,0.99994,0.00006
r2_Im384.png,glaucoma,0.98996,0.01004
r2_Im385.png,glaucoma,0.98390,0.01610
r2_Im387.png,glaucoma,0.56920,0.43080
r2_Im388.png,glaucoma,0.96130,0.03870
r2_Im389.png,glaucoma,0.97909,0.02091
r2_Im390.png,glaucoma,0.99862,0.00138
r2_Im391.png,glaucoma,0.97308,0.02692
r2_Im392.png,glaucoma,0.99728,0.00272
r2_Im393.png,glaucoma,0.99995,0.00005
r2_Im398.png,glaucoma,0.94098,0.05902
r2_Im399.png,glaucoma,0.99509,0.00491
r2_Im400.png,glaucoma,0.99955,0.00045
r2_Im401.png,glaucoma,0.99680,0.00320
r2_Im402.png,glaucoma,0.99947,0.00053
r2_Im403.png,glaucoma,0.99940,0.00060
r2_Im404.png,glaucoma,0.99106,0.00894
r2_Im406.png,glaucoma,0.99967,0.00033
r2_Im407.png,glaucoma,0.79382,0.20618
r2_Im408.png,glaucoma,0.96966,0.03034
r2_Im414.png,glaucoma,0.99947,0.00053
r2_Im415.png,glaucoma,0.99299,0.00701
r2_Im416.png,glaucoma,0.99856,0.00144
r2_Im418.png,glaucoma,0.92177,0.07823
r2_Im419.png,glaucoma,0.99969,0.00031
r2_Im420.png,glaucoma,0.95711,0.04289
r2_Im421.png,glaucoma,0.99997,0.00003
r2_Im422.png,glaucoma,0.99989,0.00011
r2_Im424.png,glaucoma,0.99709,0.00291
r2_Im427.png,glaucoma,0.99214,0.00786
r2_Im428.png,glaucoma,0.99994,0.00006
r2_Im429.png,glaucoma,0.99342,0.00658
r2_Im432.png,glaucoma,0.95120,0.04880
r2_Im433.png,glaucoma,0.99522,0.00478
r2_Im436.png,glaucoma,0.67807,0.32193
r2_Im439.png,glaucoma,0.99932,0.00068
r2_Im441.png,glaucoma,0.89501,0.10499
r2_Im442.png,glaucoma,0.15435,0.84565
r2_Im443.png,glaucoma,0.87677,0.12323
r2_Im444.png,glaucoma,0.99862,0.00138
r2_Im445.png,glaucoma,0.92900,0.07100
r2_Im448.png,glaucoma,0.98899,0.01101
r2_Im449.png,glaucoma,0.93359,0.06641
r2_Im450.png,glaucoma,0.99834,0.00166
r2_Im451.png,glaucoma,0.99933,0.00067
r2_Im453.png,glaucoma,0.75928,0.24072
r2_Im454.png,glaucoma,0.46111,0.53889
r2_Im455.png,glaucoma,0.96881,0.03119
r3_G-1-L_left_half.png,glaucoma,0.99340,0.00660
r3_G-10-L_left_half.png,glaucoma,0.91938,0.08062
r3_G-11-R_left_half.png,glaucoma,0.88090,0.11910
r3_G-12-L_left_half.png,glaucoma,0.88355,0.11645
r3_G-13-R_left_half.png,glaucoma,0.91872,0.08128
r3_G-14-R_left_half.png,glaucoma,0.90655,0.09345
r3_G-15-L_left_half.png,glaucoma,0.99719,0.00281
r3_G-16-R_left_half.png,glaucoma,0.99574,0.00426
r3_G-17-L_left_half.png,glaucoma,0.99644,0.00356
r3_G-18-R_left_half.png,glaucoma,0.92752,0.07248
r3_G-2-R_left_half.png,glaucoma,0.99994,0.00006
r3_G-22-L_left_half.png,glaucoma,0.13873,0.86127
r3_G-23-R_left_half.png,glaucoma,0.95285,0.04715
r3_G-25-L_left_half.png,glaucoma,0.74919,0.25081
r3_G-27-R_left_half.png,glaucoma,0.13757,0.86243
r3_G-29-R_left_half.png,glaucoma,0.75696,0.24304
r3_G-3-R_left_half.png,glaucoma,0.06405,0.93595
r3_G-30-L_left_half.png,glaucoma,0.50088,0.49912
r3_G-31-R_left_half.png,glaucoma,0.11421,0.88579
r3_G-32-L_left_half.png,glaucoma,0.02248,0.97752
r3_G-33-R_left_half.png,glaucoma,0.98568,0.01432
r3_G-34-L_left_half.png,glaucoma,0.28369,0.71631
r3_G-35-R_left_half.png,glaucoma,0.71828,0.28172
r3_G-37-R_left_half.png,glaucoma,0.98360,0.01640
r3_G-38-L_left_half.png,glaucoma,0.99277,0.00723
r3_G-39-L_left_half.png,glaucoma,0.94103,0.05897
r3_G-6-L_left_half.png,glaucoma,0.94667,0.05333
r3_G-8-R_left_half.png,glaucoma,0.99383,0.00617
r3_G-9-R_left_half.png,glaucoma,0.95342,0.04658
r3_S-1-L_left_half.png,glaucoma,0.99777,0.00223
r3_S-10-R_left_half.png,glaucoma,0.55617,0.44383
r3_S-11-L_left_half.png,glaucoma,0.22006,0.77994
r3_S-12-L_left_half.png,glaucoma,0.99658,0.00342
r3_S-13-R_left_half.png,glaucoma,0.95633,0.04367
r3_S-14-R_left_half.png,glaucoma,0.83454,0.16546
r3_S-18-L_left_half.png,glaucoma,0.35136,0.64864
r3_S-19-R_left_half.png,glaucoma,0.96163,0.03837
r3_S-2-L_left_half.png,glaucoma,0.32930,0.67070
r3_S-20-L_left_half.png,glaucoma,0.93086,0.06914
r3_S-21-R_left_half.png,glaucoma,0.54964,0.45036
r3_S-25-L_left_half.png,glaucoma,0.95963,0.04037
r3_S-26-R_left_half.png,glaucoma,0.85490,0.14510
r3_S-28-R_left_half.png,glaucoma,0.82673,0.17327
r3_S-29-R_left_half.png,glaucoma,0.95955,0.04045
r3_S-30-L_left_half.png,glaucoma,0.16624,0.83376
r3_S-31-L_left_half.png,glaucoma,0.95592,0.04408
r3_S-32-L_left_half.png,glaucoma,0.32114,0.67886
r3_S-33-R_left_half.png,glaucoma,0.99441,0.00559
r3_S-35-R_left_half.png,glaucoma,0.72251,0.27749
r3_S-4-L_left_half.png,glaucoma,0.40942,0.59058
r3_S-6-R_left_half.png,glaucoma,0.41624,0.58376
r3_S-9-L_left_half.png,glaucoma,0.69634,0.30366
r1_Im001.png,normal,0.88426,0.11574
r1_Im003.png,normal,0.99952,0.00048
r1_Im004.png,normal,0.97204,0.02796
r1_Im006.png,normal,0.03969,0.96031
r1_Im008.png,normal,0.00009,0.99990
r1_Im011.png,normal,0.02641,0.97359
r1_Im012.png,normal,0.12186,0.87814
r1_Im014.png,normal,0.99984,0.00016
r1_Im015.png,normal,0.53628,0.46372
r1_Im019.png,normal,0.49958,0.50042
r1_Im020.png,normal,0.04843,0.95157
r1_Im022.png,normal,0.01771,0.98229
r1_Im023.png,normal,0.46500,0.53500
r1_Im024.png,normal,0.99999,0.00001
r1_Im025.png,normal,0.82183,0.17817
r1_Im026.png,normal,0.04381,0.95619
r1_Im027.png,normal,0.15481,0.84519
r1_Im028.png,normal,0.99688,0.00312
r1_Im029.png,normal,0.12119,0.87881
r1_Im031.png,normal,0.03254,0.96746
r1_Im032.png,normal,0.00022,0.99978
r1_Im033.png,normal,0.00020,0.99980
r1_Im036.png,normal,0.99926,0.00074
r1_Im037.png,normal,0.99458,0.00542
r1_Im040.png,normal,0.99070,0.00930
r1_Im041.png,normal,0.98022,0.01978
r1_Im042.png,normal,0.00389,0.99611
r1_Im046.png,normal,0.92911,0.07089
r1_Im047.png,normal,0.14733,0.85267
r1_Im050.png,normal,0.95381,0.04619
r1_Im052.png,normal,0.99998,0.00002
r1_Im054.png,normal,0.36266,0.63734
r1_Im055.png,normal,0.99472,0.00528
r1_Im056.png,normal,0.99943,0.00057
r1_Im057.png,normal,0.02836,0.97164
r1_Im058.png,normal,0.07098,0.92902
r1_Im059.png,normal,0.76421,0.23579
r1_Im060.png,normal,1.00000,0.00000
r1_Im061.png,normal,0.92424,0.07576
r1_Im062.png,normal,0.59316,0.40684
r1_Im063.png,normal,0.00660,0.99340
r1_Im071.png,normal,0.00057,0.99943
r1_Im072.png,normal,0.48569,0.51431
r1_Im073.png,normal,0.00136,0.99864
r1_Im080.png,normal,0.20780,0.79220
r1_Im082.png,normal,0.04038,0.95962
r1_Im086.png,normal,0.24138,0.75862
r1_Im087.png,normal,0.00750,0.99250
r1_Im095.png,normal,0.05817,0.94183
r1_Im107.png,normal,0.00713,0.99287
r1_Im108.png,normal,0.00108,0.99892
r1_Im115.png,normal,0.02820,0.97180
r1_Im116.png,normal,0.00010,0.99990
r1_Im119.png,normal,0.96253,0.03747
r1_Im125.png,normal,0.54113,0.45887
r1_Im127.png,normal,0.00661,0.99339
r1_Im128.png,normal,0.02195,0.97805
r1_Im129.png,normal,0.00629,0.99371
r1_Im130.png,normal,0.10631,0.89369
r1_Im131.png,normal,0.05928,0.94072
r1_Im132.png,normal,0.00038,0.99962
r1_Im133.png,normal,0.93961,0.06039
r1_Im136.png,normal,0.04859,0.95141
r1_Im137.png,normal,0.57010,0.42990
r1_Im138.png,normal,0.00021,0.99979
r1_Im142.png,normal,0.90770,0.09230
r1_Im143.png,normal,0.09526,0.90474
r1_Im145.png,normal,0.70685,0.29315
r1_Im146.png,normal,0.88347,0.11653
r1_Im149.png,normal,0.33472,0.66528
